DNI,Departamento
67795675,Arequipa
69749204,Lambayeque
43089133,Ayacucho
50851181,Callao
55548901,Ancash
37623517,Moquegua
35075852,La Libertad
82713135,San Martín
20339880,San Martín
87952907,Loreto
55221566,Madre de Dios
11847007,Callao
40337554,Puno
31042134,Cajamarca
78158166,Huanuco
36553407,Ucayali
96851984,Callao
76307929,Cusco
21713813,Madre de Dios
98591947,San Martín
65376367,Amazonas
21171068,Puno
37148020,Loreto
30502222,Arequipa
33693854,Lambayeque
36882424,Piura
12611358,Ayacucho
74901137,Huanuco
46246228,Loreto
88571795,Arequipa
92392131,Pasco
99051810,Tumbes
30078030,Apurimac
14835358,Cusco
67582395,Callao
88756429,Arequipa
44284136,Cajamarca
60533864,Moquegua
69630334,Callao
60318077,Apurimac
56572901,Madre de Dios
87284964,La Libertad
53434939,Ancash
76397236,Junin
33613306,Huancavelica
20153855,Callao
40477534,San Martín
36431109,Ancash
22924686,Tumbes
59821851,Ayacucho
43008567,Moquegua
51698370,Lambayeque
65540247,Piura
62491532,La Libertad
56995853,Pasco
85857199,Lambayeque
71923811,Arequipa
14518204,Pasco
29110039,Lambayeque
82952111,Tacna
21430889,Huancavelica
47682678,Ucayali
93104347,Tacna
43507150,Tumbes
91013073,Pasco
93406747,Loreto
59074751,Pasco
72355968,La Libertad
83895400,Junin
70690266,Cusco
42073523,Moquegua
55986434,Moquegua
38919368,Lima
86686218,Ancash
15471885,Callao
49287040,Huancavelica
16713727,Ancash
36633166,Amazonas
10923147,Loreto
91213308,Huancavelica
96738714,Ica
24693632,La Libertad
89213290,Loreto
26896177,Huancavelica
17746060,Ancash
40957640,Ucayali
37979228,Tacna
45237132,Tumbes
50905944,Ayacucho
60837060,Callao
62936731,Ucayali
82636408,Lambayeque
11955444,San Martín
37865442,Lambayeque
96198549,San Martín
51513931,Apurimac
14315917,Ayacucho
52049355,Ayacucho
33488807,Ancash
88366328,Ica
37136190,Loreto
18515977,Tacna
69807036,Moquegua
35436624,Arequipa
91379151,Cajamarca
33178739,Lima
86515584,Cusco
95085596,Moquegua
24925515,Moquegua
56490220,Ayacucho
60081622,Ica
89321014,Lambayeque
77715129,Cajamarca
12206027,Huanuco
99674472,Ica
10207835,Ancash
88256459,Apurimac
26493093,Callao
33204802,Tumbes
16977563,Pasco
35650017,Lima
91003986,Tumbes
46654652,Piura
38210155,Huanuco
48216216,Madre de Dios
44526469,San Martín
59529842,Ancash
61590165,Loreto
42153440,Arequipa
62266174,Tumbes
98044306,Tumbes
86322522,Tumbes
61227379,Callao
42914421,Loreto
77982038,Cajamarca
43579866,Tacna
86859089,Amazonas
21862473,Loreto
53779873,Tacna
71325837,Piura
71009549,Puno
85828855,Cusco
77962034,Junin
16661151,Moquegua
27307925,San Martín
19795137,Arequipa
49875728,La Libertad
87900866,Piura
64871525,Ancash
43839184,Ucayali
18141327,Madre de Dios
64467789,Piura
75783877,Amazonas
25879152,Arequipa
61291638,Amazonas
22120429,Lambayeque
15150386,Tumbes
31937985,Arequipa
49993308,Piura
40895078,Cajamarca
89537207,Piura
64087737,Ica
45312435,Moquegua
32936694,Tacna
15868617,Junin
65422575,Ayacucho
48099609,Tacna
18274722,Apurimac
68224759,Pasco
85161231,Junin
62328016,Lima
30793206,Ucayali
76617203,Pasco
25744820,Piura
29340038,Amazonas
26745258,Callao
47773426,Amazonas
46044972,Cusco
76577048,Apurimac
77516515,Huanuco
21782410,Loreto
60284017,Junin
38456066,Huancavelica
44369222,Madre de Dios
38020066,Amazonas
26697363,Amazonas
95269132,Loreto
27881254,Ucayali
29834314,Madre de Dios
39528920,Huancavelica
93718840,Ica
24946836,Pasco
59461509,Huanuco
51493798,Tumbes
83728986,San Martín
84179897,San Martín
98557123,Puno
76147731,Huancavelica
24305565,Moquegua
17089408,Callao
76221418,San Martín
68294031,Pasco
66987668,Madre de Dios
89596978,Tumbes
30866091,Madre de Dios
89105734,Lambayeque
26837079,La Libertad
92874807,Moquegua
76285390,Pasco
96725756,Ancash
56268696,Puno
62012742,Piura
91858727,San Martín
86509679,Ayacucho
37763898,Pasco
12487895,Ancash
29422737,La Libertad
92526497,La Libertad
41928761,Ayacucho
36314632,Cusco
85187172,Lambayeque
95301928,Moquegua
84489120,Tumbes
51198460,Moquegua
55278177,Huancavelica
12684370,Huanuco
10325948,Ayacucho
83566300,Apurimac
28909185,Ancash
43957528,Moquegua
48483281,Ayacucho
72189522,La Libertad
18376542,Apurimac
83178139,Apurimac
13827776,Huanuco
72024034,Apurimac
39112430,Puno
21788838,Moquegua
18811088,Ancash
86588113,Puno
28045113,Madre de Dios
31785016,San Martín
41926748,Cajamarca
90842030,Amazonas
21329558,Ancash
12891002,Madre de Dios
80161431,Ucayali
80484533,Ayacucho
52614114,Tacna
75319439,Apurimac
84961881,Callao
13745346,Huanuco
36414723,Junin
18585044,La Libertad
25491751,Ica
29333416,Moquegua
20422607,Callao
55851846,Junin
95679943,Moquegua
22767238,Ucayali
37531883,Lambayeque
93924343,Huanuco
96088078,Madre de Dios
48416392,Tacna
51190913,Ayacucho
81379649,Cajamarca
80440590,Cusco
92083886,Lambayeque
56089348,Huancavelica
76885600,Cajamarca
47364967,Cusco
18703950,Puno
35202636,Amazonas
25182060,Loreto
27844503,Junin
28002530,Pasco
24861839,Moquegua
81681997,Amazonas
17869753,Cajamarca
89030671,Cajamarca
49390837,Puno
79800921,Tumbes
60047846,Huanuco
92082435,Huancavelica
92175446,Loreto
78092929,Madre de Dios
35864652,Lima
56437892,San Martín
78498207,San Martín
69770156,Huancavelica
35256524,Tacna
32801291,Lima
82620041,Cusco
65153595,Ucayali
79188699,Arequipa
32326495,Puno
45707945,San Martín
51216301,Moquegua
57473606,Huancavelica
12012125,Lambayeque
59359053,Huancavelica
33541558,San Martín
60507371,Puno
78355476,Pasco
91248155,Madre de Dios
87586953,Tumbes
91171091,Puno
19106107,Pasco
59889055,Lambayeque
83712935,Madre de Dios
25587088,Ucayali
55244303,San Martín
93721151,La Libertad
39669256,Amazonas
29448979,Tacna
43053416,Arequipa
80316729,Moquegua
35630992,Huancavelica
65256626,Junin
25774984,Lima
53616871,La Libertad
94326792,Madre de Dios
87858076,Puno
63056927,Piura
84182653,Tacna
15096601,Amazonas
81075196,Arequipa
95563821,Callao
96080961,Cajamarca
48416042,Loreto
40603606,Callao
34614654,Ica
84704350,Ayacucho
90466590,Apurimac
30755788,Cusco
67443252,Amazonas
36575443,Arequipa
70405697,Lambayeque
28222832,Piura
96281104,Callao
61172032,Cajamarca
86913210,Ancash
75944133,Pasco
69077036,Puno
87831723,San Martín
92551283,Arequipa
44632663,San Martín
32253265,Piura
52845040,Junin
63644567,Junin
39178472,Huancavelica
15496227,Ica
83470691,Junin
16913586,Moquegua
86027346,Pasco
14568952,Ucayali
91403360,Tacna
13318214,Callao
57202479,Huancavelica
13416182,Junin
62300862,Moquegua
35643992,Junin
19448233,Piura
28587629,La Libertad
39862691,Ica
41354693,Junin
48401790,Tacna
52656112,Piura
10962422,Ayacucho
93747112,Apurimac
24336364,Ancash
66330171,Lima
49714718,Puno
74705514,La Libertad
40766422,Callao
24615936,Amazonas
65464906,Puno
61099142,Huanuco
96372566,Huanuco
95410559,Madre de Dios
49010022,Lambayeque
80367801,San Martín
30475606,Cusco
10634299,Loreto
65307508,Madre de Dios
30098066,Cajamarca
41843280,Apurimac
64962726,Ica
62463237,Ucayali
61727610,Moquegua
28200015,Huanuco
53200821,Junin
25063580,Tacna
23196972,Ica
20077146,Lambayeque
65622057,Cajamarca
33949767,Ucayali
82882608,Ancash
33949154,Ica
59292573,Huanuco
23267380,Moquegua
34454654,Ica
10168614,Huancavelica
56216870,San Martín
58684736,Ancash
52797331,Arequipa
25073502,Huanuco
61276775,Ica
22888338,Amazonas
96446949,Loreto
63328518,Tumbes
77148920,Junin
74550643,Loreto
78819726,Amazonas
64597864,Ancash
49599133,Cajamarca
77446448,Huancavelica
90135618,Piura
69195448,Amazonas
69328900,Amazonas
69805176,Lima
21985466,San Martín
59156545,Ica
16991478,Ica
54974365,Huanuco
94607378,Lambayeque
40506371,Loreto
15919675,Ayacucho
13409606,Tumbes
91419305,Pasco
80277177,Tumbes
36327960,Arequipa
19462324,Amazonas
72800551,Cusco
33562525,Moquegua
25116778,Cajamarca
63302730,Junin
55265992,Cusco
25363985,Moquegua
77862433,Tacna
66972357,Huanuco
26880276,Callao
90796171,Puno
31804678,Lima
58015907,Madre de Dios
34476798,Tumbes
93150728,Lima
73363059,Tumbes
53812211,Ancash
25912980,Cusco
51757978,Amazonas
70865212,Tacna
14538281,La Libertad
44751079,Cajamarca
24064491,Cajamarca
84402640,Huancavelica
84697369,Piura
22897451,Ancash
76266847,Lima
88678294,Huancavelica
86341074,Amazonas
58895929,Pasco
53743162,Pasco
53571392,Piura
15241907,Moquegua
12667805,Callao
62873743,Ayacucho
37702877,Cajamarca
39158957,Loreto
96127080,Puno
74040029,La Libertad
33236142,Ucayali
93508642,Tumbes
79384764,Huancavelica
10169881,Lima
44055991,Apurimac
20862983,Madre de Dios
65711824,La Libertad
25893306,Arequipa
49473303,Amazonas
42296672,Ayacucho
83332418,Lambayeque
57775322,Puno
13845814,San Martín
23007607,La Libertad
86493481,Cajamarca
14008693,Piura
35998855,Huancavelica
59004769,Puno
53999337,San Martín
36266812,Moquegua
47807432,Cusco
76483603,Moquegua
16041813,Lima
10949425,Ica
15470552,Tacna
82124635,Junin
21252480,Ica
39842194,Ucayali
59932291,Lambayeque
65632647,San Martín
44773258,Lambayeque
42937773,Apurimac
93039170,Callao
64901083,Huanuco
42323424,Amazonas
45996988,Tumbes
58730529,Amazonas
41701974,San Martín
34140453,San Martín
45834451,Callao
26408467,Apurimac
18549226,Tacna
65469694,Junin
47305959,Callao
39373247,Tumbes
76264357,Amazonas
28080696,Huanuco
86222998,Amazonas
22247057,Callao
53031645,Loreto
50836116,Moquegua
40419497,Tacna
41994889,Puno
90009886,Pasco
90642905,Loreto
34770327,Huanuco
25657040,Tumbes
34545057,Junin
68074673,Huanuco
22201632,Arequipa
86926189,Ucayali
14046584,Pasco
34917023,Callao
18708493,Huanuco
41881824,Arequipa
45703140,Tacna
45140662,Cusco
41299104,San Martín
48923227,Junin
22204600,Loreto
25070633,Huanuco
84098945,Apurimac
32227774,Callao
81561762,Ucayali
33870000,Huancavelica
59445370,Tacna
48810731,Junin
39740502,Ayacucho
75216402,Tacna
72906847,Cusco
48699077,Junin
27911194,Ayacucho
80513576,Lambayeque
16619839,La Libertad
43535287,Puno
96465480,Junin
26699056,Tacna
18154661,Pasco
88868701,Amazonas
11009924,Tacna
16837883,Huancavelica
92936450,Moquegua
54680635,Junin
12963240,Piura
62809440,Pasco
95299872,Huancavelica
12442823,Amazonas
49772802,Huancavelica
41428622,Cusco
34416292,Cusco
51046251,Cajamarca
35985008,Apurimac
21415699,Lima
40717811,La Libertad
11703031,Tumbes
63652102,Lambayeque
63418172,Apurimac
56793901,Huancavelica
99102864,Junin
86398027,Amazonas
43564056,Huanuco
83213979,Madre de Dios
86761215,Loreto
82098698,Callao
16938307,Amazonas
10403891,San Martín
48426316,Amazonas
51026691,Junin
16667833,Pasco
86146545,Madre de Dios
36573072,Amazonas
29381405,Moquegua
60949800,Tacna
53062457,Callao
43511007,Lima
68164781,Tacna
65378631,Madre de Dios
35088867,Ica
22469002,Cajamarca
36745953,Cajamarca
49719602,Pasco
76161736,Lambayeque
17550443,Junin
10049193,Cajamarca
10629342,Lima
45956100,Ancash
99197395,San Martín
49561546,Junin
67716675,Puno
88721304,Lima
25236021,Cajamarca
57673031,Apurimac
44872079,Ancash
39223043,Lima
53366115,Cajamarca
49888854,Puno
17041771,Apurimac
65461137,Huanuco
41425255,Ica
56191685,Puno
19407357,Callao
65357198,Arequipa
26599219,Puno
10967963,Lambayeque
81519087,La Libertad
35686548,Junin
35152825,Puno
45899045,San Martín
65251720,Tumbes
37544181,Ucayali
20016617,Cajamarca
10244672,Callao
68933452,Huancavelica
93565122,Junin
30854144,Tacna
14561703,Ica
99805201,La Libertad
93658809,Ancash
76101201,Callao
43768396,Cajamarca
79365011,Pasco
39866193,Cajamarca
43596388,Huancavelica
60191158,San Martín
19917659,Cajamarca
67103303,Tumbes
97786644,Huanuco
46401255,Apurimac
58293902,Tacna
39498365,Cajamarca
57919390,Tumbes
38188211,Loreto
80945960,Ayacucho
31702446,San Martín
34730057,Ucayali
95760725,Cajamarca
63523534,Pasco
44835985,Apurimac
13435803,Tacna
55649631,Amazonas
14358777,Cusco
57978942,Apurimac
95421476,Lambayeque
66952113,Huanuco
17542960,Apurimac
85384681,Pasco
31557357,Lima
98009278,Ucayali
37064955,Madre de Dios
33257929,Pasco
82090533,Huancavelica
43439088,Ica
94942246,Junin
80199024,Huanuco
31583508,Ayacucho
31490497,Apurimac
39332478,Tacna
27397495,Ancash
66952183,Lima
90095478,La Libertad
85135758,Lambayeque
89260429,Amazonas
99562418,Callao
46504701,Amazonas
62282344,Tacna
33348300,Pasco
48244150,Cusco
99548281,Ica
16735750,Huanuco
71017473,Tacna
39364611,Tumbes
84659028,Huancavelica
82945780,Moquegua
67633235,Pasco
48445904,Pasco
24117067,Moquegua
74726407,Tacna
25224876,Moquegua
56676411,Puno
93015357,Loreto
46724619,Arequipa
25906754,San Martín
23112982,Lambayeque
45536147,Moquegua
41188951,Huancavelica
18442707,Ancash
56142762,Huancavelica
23956309,Moquegua
47457677,Arequipa
32645099,San Martín
15392375,Ayacucho
16390445,Piura
20752426,Pasco
11494723,Puno
67145456,La Libertad
46198868,Cusco
66770863,Cusco
10427337,Lambayeque
45028297,Tumbes
30367312,Lima
40878675,Cusco
22740389,San Martín
74146244,Lambayeque
31699668,Huancavelica
74276599,Apurimac
73606389,La Libertad
77972210,Huancavelica
38415844,Lambayeque
67881190,Loreto
31352806,Huancavelica
29467610,San Martín
15794479,Tacna
60938821,Callao
80656217,Amazonas
45754620,Tumbes
87107317,Pasco
83790482,Moquegua
83265058,Ayacucho
15089883,Tumbes
85249513,Ucayali
56122498,Amazonas
44630747,Pasco
79554062,La Libertad
30758234,Loreto
92121128,Ancash
77162480,Cajamarca
95384248,Lambayeque
66922678,Huanuco
93997240,Junin
98786327,Piura
88937483,Ica
98296552,Amazonas
11215548,Pasco
38559799,Madre de Dios
59235505,Junin
45373685,Amazonas
53383438,Cusco
48406860,Junin
24355574,Tacna
88148399,Junin
68988795,Arequipa
11214893,Loreto
50883148,Tacna
77347464,La Libertad
96508531,Ica
29497454,Arequipa
71595223,Puno
86586825,Ucayali
86510848,Pasco
84478194,Callao
66431984,Madre de Dios
78140667,Ayacucho
96318464,San Martín
11412819,Apurimac
13568379,Moquegua
88671877,Puno
72890429,Tacna
96517244,Ayacucho
73748535,Lima
64080425,Huanuco
11767663,Lambayeque
89944319,Ica
45962646,Ucayali
95346242,Ica
56940543,Apurimac
85002382,Ica
42019331,Amazonas
37678742,Lambayeque
36882899,Cajamarca
51934958,Lambayeque
61714408,Apurimac
92363263,Amazonas
19068073,Puno
48519010,Madre de Dios
80703538,Ica
58373493,Junin
42551571,Loreto
92759160,Callao
66930050,Tumbes
93293412,Madre de Dios
79566022,Pasco
75038775,Madre de Dios
83244848,Puno
43347897,Ucayali
77507909,Amazonas
65645579,Junin
92134615,San Martín
45334672,Cajamarca
46435711,Loreto
28938251,Puno
46592769,Huancavelica
52580292,Huanuco
87347087,Puno
54298964,Madre de Dios
52411046,Apurimac
36684561,Arequipa
21751492,Ancash
59213626,Tacna
18446533,Ayacucho
33036137,Lambayeque
11744193,Lambayeque
16767185,Callao
15025828,Junin
88397571,Ancash
60059858,Ucayali
99447940,Huancavelica
29210129,Amazonas
72801436,Apurimac
97522258,Tacna
29574436,Ucayali
92995315,San Martín
70616082,Piura
49736059,Arequipa
64745826,Cusco
67442342,Cajamarca
73169085,Callao
96054774,Ica
85506519,Piura
31240259,Moquegua
15529547,Loreto
63196593,Ancash
92628948,Madre de Dios
78913589,Junin
93982772,La Libertad
96928259,Piura
14095391,Huanuco
49487310,Ayacucho
83431072,Huancavelica
57429800,Loreto
28399506,San Martín
25363047,Lima
78332269,Apurimac
89490358,Moquegua
86950865,Ancash
41738247,Junin
82949284,Huancavelica
24685111,Cusco
35361749,Pasco
12872913,Tumbes
87417952,Loreto
34459314,Ayacucho
19210804,Ucayali
26028788,Tumbes
94027710,Tacna
92634024,Huanuco
30268346,Apurimac
40615739,Piura
53213849,Loreto
74564748,Ayacucho
89086328,Ica
18544117,Piura
39080874,Ayacucho
84987225,Lambayeque
12342506,Moquegua
50274223,Lambayeque
14214837,Arequipa
56401227,Moquegua
48677269,Apurimac
93249933,Junin
59483560,Cusco
90871630,Huanuco
64089399,Lambayeque
61138128,Tacna
25267514,Puno
11857178,Apurimac
28327026,Ancash
23091576,Puno
57777963,Madre de Dios
14562924,Cajamarca
86889117,Ucayali
13676324,San Martín
14761393,Ancash
37097767,Huancavelica
54757585,Lambayeque
71446848,Huanuco
49223093,Huancavelica
23419151,Lambayeque
62785536,Ancash
52135397,Ancash
98511834,Huancavelica
56918007,Callao
63569246,Moquegua
17548618,Huanuco
56835446,Huancavelica
27581049,Ucayali
56517007,Callao
39208736,Tacna
68505450,San Martín
29558400,Puno
90349955,Junin
22735056,Piura
60524776,Lambayeque
71698208,Loreto
33988635,Arequipa
28853420,Apurimac
82085767,Ayacucho
96513282,Lima
51234911,San Martín
65456028,Ica
75701752,Huancavelica
48804849,Moquegua
30747722,Loreto
71116016,Amazonas
52864762,Madre de Dios
43559827,Callao
95149568,Tacna
67921739,Arequipa
39165510,Tacna
82699749,Tacna
19683462,Moquegua
83660382,Moquegua
55449141,Tacna
15198898,Huancavelica
79371426,Puno
24877397,Ayacucho
48231468,Huanuco
81952622,Lima
15922030,Callao
41523498,Madre de Dios
11521802,Tumbes
12982700,Lima
84748810,Amazonas
75817750,Arequipa
63514871,Loreto
84807158,Junin
50344374,Madre de Dios
89348522,Loreto
86236411,Huancavelica
39345920,Huanuco
79481198,Tumbes
88359096,Lambayeque
86482837,Ica
23997775,Piura
58339600,Ucayali
44617445,Tacna
51098332,Pasco
30499243,Apurimac
95883240,Ica
41845426,Cajamarca
34990749,Huanuco
94242182,Apurimac
68614488,San Martín
83761874,La Libertad
10296052,Ayacucho
38116096,Puno
78330689,La Libertad
65206344,Ayacucho
68709944,Tumbes
74873498,Cusco
95661041,Huanuco
81817019,San Martín
40650327,San Martín
89685748,Moquegua
92268840,Ucayali
18574984,Callao
20598154,Cusco
89497666,Piura
89831998,Piura
45782655,Pasco
42700460,Ayacucho
79899703,Huancavelica
76127273,Tacna
12881787,Ancash
97235638,Ica
90791014,Huancavelica
90446598,Amazonas
70129081,Huancavelica
97686148,Ucayali
29388621,Ucayali
56557585,Tumbes
43690669,Apurimac
39766027,Callao
85128796,Junin
81204441,Cusco
42153066,Ica
87037657,Ancash
29698636,Huancavelica
90633952,Madre de Dios
74188743,Cajamarca
11538519,Ancash
93316413,Pasco
81615165,Lambayeque
92212806,La Libertad
13750326,Amazonas
35077724,Ucayali
55209734,Arequipa
49262623,Ucayali
69561887,Moquegua
30493317,Apurimac
88393530,Ayacucho
98608577,San Martín
39481090,La Libertad
23966541,Tumbes
38943538,Cusco
34310665,Lambayeque
88375399,Callao
45299106,Huanuco
76843148,Huanuco
23063709,Huancavelica
45647235,San Martín
87464643,Ancash
37132739,Ancash
69952056,Cajamarca
64315607,La Libertad
37438339,Ancash
41430102,Arequipa
65288983,Moquegua
22560896,Tumbes
39537018,Ayacucho
87057433,Lima
73618985,La Libertad
32000144,Tacna
86984313,Lima
27648580,Lambayeque
67750990,Cusco
83889203,Ayacucho
73157229,San Martín
39002326,Arequipa
36599261,Ucayali
90403789,Moquegua
22038980,Arequipa
99148196,Callao
37665653,Lima
62154565,Tacna
73154911,Ucayali
84736803,Cusco
44695860,Tumbes
37520227,Ayacucho
18669401,Tacna
14714512,Huancavelica
62491500,Loreto
63674883,La Libertad
89920414,Cajamarca
36467403,Ica
65744001,Tacna
16543662,Ayacucho
26234582,Amazonas
30068369,Cajamarca
48331099,Huanuco
61533760,Callao
55297521,Madre de Dios
42798297,Huanuco
25491455,Cusco
54879394,Puno
23358658,Madre de Dios
30223876,Moquegua
72471412,Moquegua
95407208,Junin
85314203,Ancash
29983771,Junin
23402373,Arequipa
54571965,La Libertad
67646108,Lima
80275136,Cajamarca
98888683,Puno
94667895,Huanuco
52397182,Loreto
43056121,Tumbes
94979815,Moquegua
95808996,La Libertad
83962481,Cusco
25140840,Tumbes
50295432,Puno
10204481,Lima
87965342,Moquegua
90517023,Huanuco
62358847,La Libertad
56271334,Ayacucho
57316383,Loreto
30488057,Piura
77162112,Cusco
71432418,Arequipa
18592667,Madre de Dios
58702628,Arequipa
63394607,Pasco
32823127,Cusco
13072598,Pasco
15153119,Huanuco
17995284,La Libertad
41351004,Pasco
33369907,Callao
73423308,Amazonas
27045766,Ancash
70356316,Lima
20293143,Callao
56149421,Callao
24141843,Ayacucho
81762367,Moquegua
80234537,Lambayeque
60355304,Ica
76333807,Lima
74573702,Ancash
71665781,Apurimac
35008994,Lambayeque
99750471,Tacna
93072902,Ancash
63801801,Puno
12193874,Piura
13915526,Huancavelica
57582808,Pasco
50917625,Loreto
45465271,Ayacucho
92158664,Arequipa
32542045,Ucayali
14047375,Ancash
89378854,Ancash
53368957,San Martín
84440093,Lambayeque
74936790,Huancavelica
61143796,Cusco
79043299,La Libertad
36536919,Puno
45273009,Cusco
41857393,Ica
84857208,Moquegua
29728039,La Libertad
95849208,Puno
73875002,Cusco
97504791,Loreto
99369588,Lima
50235064,Cusco
92148906,Amazonas
29029034,Ayacucho
51877020,La Libertad
12416039,Ica
54862120,Lambayeque
37740092,Apurimac
22476337,Loreto
78123535,Callao
68404817,Arequipa
45215002,Cajamarca
12659346,San Martín
33482093,Puno
55189413,Ancash
74602072,Cajamarca
74986659,Puno
10554691,Tumbes
87969510,Apurimac
71620687,Cajamarca
87571721,Pasco
79195254,La Libertad
51388085,Huancavelica
59481497,Pasco
78059467,San Martín
63497627,Huancavelica
92071329,Lambayeque
31068168,Cusco
13220142,Piura
13077486,Arequipa
33931873,Ucayali
97932519,Ancash
18356019,Junin
47779502,Ayacucho
87093509,Madre de Dios
36886480,Puno
34667396,Cajamarca
16453417,Huanuco
63818838,Huancavelica
71023160,Tacna
75139271,Callao
78511968,Moquegua
22198971,Ica
38508837,Pasco
78321544,Lambayeque
56614929,Amazonas
82272171,Piura
58752820,Lima
69154380,Loreto
82064441,San Martín
49901973,Madre de Dios
17857245,Callao
61268892,Huancavelica
98032802,Cajamarca
95002372,San Martín
25106430,Ica
61540593,Ica
36399905,San Martín
79083309,Amazonas
80299221,Lambayeque
56808412,Apurimac
44136197,Pasco
48867424,Pasco
30193270,Moquegua
42559335,Cusco
31796482,Ancash
72539992,Ancash
91303440,Junin
57439492,Huanuco
67937413,Ica
71856096,San Martín
54903428,Piura
36338718,Lambayeque
41048066,Amazonas
76881802,San Martín
49806937,Ayacucho
53045913,Cusco
67157405,Tumbes
83671186,Tacna
28850125,San Martín
13084192,Tumbes
63655868,Apurimac
59184353,Loreto
89899600,Pasco
70281034,Pasco
81057047,Tumbes
46066253,San Martín
43505664,Moquegua
46884160,Puno
64510602,Cajamarca
37998452,Ancash
14601709,Pasco
91795002,Ayacucho
50705887,Lambayeque
85482153,Piura
98350208,Amazonas
53197734,Cusco
29827899,Lambayeque
15790562,Apurimac
57933556,Lima
80868866,Tacna
21634821,Arequipa
18795974,Madre de Dios
87849833,Tacna
88384031,Ancash
83234607,Pasco
88309842,Apurimac
85860834,Cajamarca
44758188,Huanuco
99471972,Lambayeque
53180364,Ancash
37236218,San Martín
67769476,Callao
87176286,Tacna
11945029,Pasco
29624674,Cajamarca
10160683,Madre de Dios
60844780,Apurimac
66055231,Ica
21183553,Apurimac
17332662,Piura
83107094,Pasco
65382117,Piura
96117086,Piura
12738602,Moquegua
22280742,Tumbes
93088345,Piura
69715219,Amazonas
91033880,Tumbes
56844075,Ica
34662179,Arequipa
92692718,Lima
83977101,Cusco
91419879,Huanuco
41417396,Tumbes
90450657,Amazonas
77882962,Ayacucho
97392691,Ica
87847545,Ayacucho
39900158,Amazonas
47669762,Apurimac
16388229,Tumbes
10796802,Huancavelica
19854888,Ancash
46167964,Arequipa
98977327,Pasco
85391715,Tumbes
27058955,Ucayali
83074036,Pasco
95521224,Apurimac
20521715,Ucayali
84491472,Cajamarca
71867195,Arequipa
92003068,Amazonas
69405451,Madre de Dios
26697528,San Martín
95761380,Callao
81473985,Ayacucho
23634824,Arequipa
14775698,Puno
88466782,Ica
96183601,Apurimac
46515211,San Martín
50057488,Tacna
78269673,Ucayali
19692134,Amazonas
18635120,Arequipa
15250320,Ica
11631335,Ucayali
11594256,Apurimac
58407314,Huanuco
82296714,Ucayali
84347721,Puno
71772430,Tacna
74926897,Ica
17695879,Ica
37457572,Amazonas
70793056,Moquegua
29765030,Puno
37821077,Apurimac
36629538,Pasco
48052075,La Libertad
24588850,Ancash
68996732,Pasco
19136863,Apurimac
68806750,San Martín
15041403,Ancash
52244989,Cusco
47913709,Junin
71262889,Amazonas
68816927,Moquegua
61535638,Apurimac
47028946,Cajamarca
40067473,Loreto
86060898,Huancavelica
60109008,Piura
17341228,Lima
48896963,Tacna
89126430,Junin
93884050,Lambayeque
20815069,Callao
97846641,San Martín
70174589,Tacna
74455354,Ancash
92003135,Lima
45816234,Piura
33631397,Ica
86838622,Lima
75098902,Huancavelica
29331808,Ayacucho
96345638,Ica
84889452,Junin
34299591,Piura
75615171,Cajamarca
86577649,Callao
12003034,Piura
98183971,Cajamarca
68702233,Tacna
28048244,Ancash
59959826,Moquegua
21319318,San Martín
50391826,Huanuco
87892573,Callao
93649303,Puno
13471606,La Libertad
72015085,Piura
54968714,Junin
63523909,Apurimac
76953490,Arequipa
37643346,Puno
79308360,Lambayeque
31360697,Apurimac
75483120,Puno
19247580,Ancash
33320861,Piura
19620768,Ancash
76548410,San Martín
55859521,Callao
29995641,Pasco
35554590,Lima
99943325,Cusco
74648525,Junin
30180917,Moquegua
28326172,Huancavelica
34374030,Ica
18811481,Huancavelica
42326234,Pasco
72894372,Huancavelica
93986591,Madre de Dios
33439482,Puno
96554779,Huancavelica
49479196,Loreto
13487799,Loreto
29452340,Lambayeque
19261245,Apurimac
25466323,Apurimac
99660222,Junin
45248095,Piura
41894773,Puno
90014293,Tumbes
50357428,Madre de Dios
54622938,Huancavelica
83883830,Pasco
32353052,Tumbes
59398459,Ucayali
77038560,Moquegua
58693547,Loreto
68981571,Pasco
90447350,Lambayeque
22847120,Apurimac
56804420,Ayacucho
61168422,Callao
73418033,Ayacucho
13633685,Huanuco
22401457,Puno
32467751,Ucayali
68365164,Ayacucho
18907559,Tumbes
96277860,Lima
27167438,La Libertad
66114885,Piura
50878756,Ucayali
82459349,Cajamarca
52268357,Tacna
14611518,Arequipa
83669494,Tumbes
58255924,Cajamarca
88114018,Apurimac
98608904,Junin
95690560,Callao
20417764,La Libertad
36807315,Apurimac
32948769,Cusco
23004246,Piura
62780641,Moquegua
55160201,San Martín
58464276,La Libertad
70856860,La Libertad
81702949,Piura
89607864,Tacna
55192781,Ica
29028154,Lambayeque
86320699,Huancavelica
99400097,Moquegua
82699087,Tumbes
13889478,Pasco
75594382,Junin
61711817,Piura
73582607,Arequipa
22520295,Arequipa
25860601,Ayacucho
42892968,Huancavelica
98652064,Huancavelica
55806898,Ayacucho
10554618,Amazonas
66302438,Ayacucho
82986954,Loreto
86311178,Apurimac
31704894,La Libertad
56834907,San Martín
29144434,Ucayali
26301545,Cajamarca
32125113,Cajamarca
41834128,Huancavelica
59798656,Amazonas
11675105,Huancavelica
24201009,Madre de Dios
