DNI,Departamento
19665458,Ucayali
35557876,Lima
24689466,Tacna
26485825,San Martín
22108867,Callao
26647211,Puno
92854894,San Martín
69856682,Callao
80064684,Moquegua
70758849,Huanuco
68455953,Junin
79655743,Huanuco
29468689,Cajamarca
18707549,Loreto
41029336,Ucayali
67325508,Cajamarca
94394660,Ucayali
27355936,Piura
70907518,Amazonas
45230306,Amazonas
11958019,Tumbes
89403324,Cajamarca
98079339,La Libertad
76290070,Piura
47469597,Apurimac
49726924,Lambayeque
39215258,Cajamarca
11128129,Tacna
68947290,La Libertad
47526724,Madre de Dios
23355726,Ancash
22091103,Moquegua
42678082,Piura
79484990,Apurimac
46194206,Puno
10817589,Lima
82180810,Pasco
26716408,Amazonas
72733506,Pasco
13677539,Pasco
49588998,San Martín
40339710,Huancavelica
24226238,Arequipa
89985847,Amazonas
39204976,Pasco
34785034,Moquegua
79276209,Ucayali
57566505,Tumbes
86299706,Madre de Dios
96283956,Ucayali
26193313,Lambayeque
13768998,Huancavelica
19933909,Callao
86182430,Cajamarca
46618680,Ayacucho
52990200,Lima
23868753,Madre de Dios
73803056,Apurimac
54753967,Tacna
30396368,Lambayeque
65250077,Puno
18141655,Moquegua
57480527,Tumbes
20553973,Cajamarca
91314898,Arequipa
71751469,Arequipa
70500823,Loreto
37977896,Ancash
19635126,Ica
48242037,Puno
45845051,Cusco
41948931,Amazonas
46603006,Arequipa
14007645,Huancavelica
90798347,Cusco
48962810,Puno
55148897,Puno
77672014,Huanuco
75707643,Cusco
80934652,Callao
45987032,Tacna
22500361,Pasco
69385455,Amazonas
40081535,Pasco
61733243,San Martín
60125173,Ucayali
79396098,Piura
51954649,Lima
28434443,Huancavelica
45375029,Madre de Dios
37813158,Ancash
18697911,Lambayeque
18688516,Moquegua
28150035,Moquegua
53355837,Moquegua
53473334,Ayacucho
12697714,Huancavelica
49941960,Lambayeque
40185578,Puno
41531314,Cajamarca
51813988,San Martín
32216541,Puno
51748337,Ayacucho
11989754,Lima
62450877,Madre de Dios
37138736,Ancash
74445876,Pasco
55319549,Ayacucho
61779162,Amazonas
45458026,Moquegua
35263552,Ucayali
50170435,Huancavelica
25276234,Ica
50268920,Junin
58824627,Huancavelica
41155822,Ica
41528291,Cajamarca
19832586,La Libertad
35190893,Lima
49192312,Lima
47389935,Ayacucho
65106946,Ica
64228597,Tumbes
26024188,Cajamarca
20707791,Madre de Dios
76561292,Callao
64506778,Madre de Dios
12321701,Ica
60661761,Ayacucho
34269410,Apurimac
61411786,Loreto
53774778,Tacna
50410690,Lima
49484058,Pasco
65824649,Huancavelica
16394331,Huanuco
19615988,Tumbes
92851070,Cusco
56601989,San Martín
47836622,Junin
12014480,Huanuco
69707811,San Martín
61436349,Ayacucho
63262071,Ica
71946977,Lima
47300218,Madre de Dios
55902914,Cusco
51085920,Amazonas
96430044,Apurimac
74736954,Loreto
80216873,Tacna
34461339,Junin
76976249,Ica
99862264,Amazonas
58819037,Madre de Dios
46486688,Junin
93147910,Tacna
62502001,La Libertad
63188998,Callao
84776861,Apurimac
54940508,Arequipa
54766095,Huanuco
10723026,Madre de Dios
48666919,Lambayeque
28864679,Loreto
43284527,Ancash
11897387,Tacna
31319896,Puno
80098598,Pasco
43458235,La Libertad
41787688,Amazonas
86886817,Huancavelica
70692607,Loreto
84052316,Ica
81287548,Apurimac
75593332,Pasco
32124266,Ayacucho
71004370,Lima
54627653,Puno
39270779,Ica
13949567,Arequipa
46593921,Piura
89392846,Callao
81600636,Ancash
92226759,Arequipa
69539386,Cusco
38618664,Cusco
42248450,Lambayeque
75959310,Callao
29582967,Loreto
54802710,Ancash
70247921,Cajamarca
83915820,Tacna
39203572,Lima
71648542,Puno
58207372,Ayacucho
34071866,Madre de Dios
74154814,Ica
23781320,Ucayali
29024739,Ucayali
98187588,Ayacucho
21682752,Cajamarca
22298746,Lambayeque
84621369,Moquegua
73166427,Arequipa
38285081,Piura
15744453,Amazonas
87140915,Huanuco
66513506,Huanuco
73974749,Apurimac
80595752,Amazonas
94001198,Apurimac
30864352,Huanuco
59562414,La Libertad
90355363,Huanuco
89251942,Loreto
21943583,Cusco
89915289,Loreto
42562366,Ancash
74415917,Huanuco
25114498,Junin
14882487,Lambayeque
70899813,Cajamarca
52203074,Cajamarca
92720556,Pasco
66085596,Ancash
23325510,Lambayeque
18951236,Ayacucho
50939060,Piura
16042655,Piura
52472933,Tumbes
38640984,Tumbes
36459916,Cajamarca
61246561,San Martín
76021035,Pasco
65168855,Ucayali
18198791,Arequipa
55257938,Ucayali
53298005,Junin
13797209,Piura
31087434,San Martín
24208035,Moquegua
71523694,Ucayali
27193014,Ancash
93553941,Junin
26171897,Puno
48713276,Loreto
23513760,Huancavelica
39066990,Ancash
16571475,Tacna
94376995,Piura
50322090,Ica
66011503,Moquegua
15152971,Arequipa
65996948,Lambayeque
47361065,Ica
92217722,Lambayeque
79576173,Junin
76322140,Huancavelica
17115094,Piura
52455056,Puno
89193279,San Martín
62893599,Madre de Dios
49065658,Tacna
49239250,Madre de Dios
87224800,Moquegua
81042124,Piura
44392650,Amazonas
31514604,Ica
53383915,Ayacucho
89857398,Huancavelica
82422036,Amazonas
54800191,Ayacucho
97812280,Cusco
48904853,La Libertad
14900571,Cusco
16088966,San Martín
49824354,Ayacucho
82932937,Ancash
59169568,La Libertad
42343304,Loreto
15465349,Cajamarca
37413175,Ica
12537116,Amazonas
64970532,Huanuco
54463087,Lima
63405369,Tacna
15551716,Ucayali
94069930,Moquegua
15408465,Loreto
76708047,Amazonas
77265263,Callao
28023552,La Libertad
69644879,Amazonas
83098603,Ayacucho
10222580,Amazonas
16594968,Tacna
65150523,Lima
39495258,Loreto
87411845,Huanuco
54800863,Huancavelica
39534444,Huanuco
69175288,Loreto
86281140,Cusco
70949397,Cusco
24107032,Moquegua
69485454,Lima
49239266,Amazonas
52954449,Madre de Dios
44710037,Puno
59680378,Puno
34668525,San Martín
56344234,Cusco
95906256,Ancash
76214715,Lima
17270940,Ucayali
30980063,Cusco
28724482,Pasco
74315620,Lambayeque
85693053,Moquegua
20177539,Moquegua
63772170,Arequipa
35434362,La Libertad
83130954,Ancash
18723415,Cajamarca
54284546,Madre de Dios
86628966,Cajamarca
77446284,Apurimac
59152318,Arequipa
84812506,Ancash
39448449,Ica
43330291,Tacna
53193861,Huancavelica
29838949,Lambayeque
56455810,Pasco
23715127,Loreto
57347257,Amazonas
17982404,Pasco
20015796,Cajamarca
92263960,Loreto
34123773,Huanuco
64725970,Apurimac
81709938,Tumbes
49369546,Tumbes
68612868,Amazonas
20586004,Ancash
19865626,Lambayeque
38933224,Lima
41182950,Cusco
99295446,Madre de Dios
26908684,Puno
94369027,Apurimac
65867540,Ancash
76647929,Ancash
30966764,Arequipa
68052776,Ayacucho
27541812,Huancavelica
24896218,Junin
41591961,Tacna
84828545,Tumbes
92582506,La Libertad
76345479,Huancavelica
70784846,Junin
10628171,Huancavelica
13627070,Tacna
73091757,Callao
85103649,Piura
43372639,Cusco
83622795,Callao
52377949,Ayacucho
45387044,La Libertad
88437843,Lambayeque
12361157,Amazonas
28710349,Ucayali
86366734,Cusco
72241618,Madre de Dios
93715096,Lambayeque
76125685,Loreto
34495505,Piura
21752405,Arequipa
22104017,La Libertad
87810904,Moquegua
76640150,Ica
70093076,San Martín
84854078,Huanuco
41809854,Tumbes
68586320,Arequipa
10611396,Puno
59798692,Cusco
57159427,Moquegua
86067735,Apurimac
58205176,Cajamarca
10072589,Amazonas
71382574,Huanuco
80017746,Callao
65098852,Pasco
48731894,Madre de Dios
49543468,Tacna
82968398,San Martín
96522321,La Libertad
92388360,Amazonas
26216354,Arequipa
10279859,Huanuco
12130901,Moquegua
50259096,Cajamarca
76284737,La Libertad
20397840,Arequipa
63477349,Madre de Dios
59254718,Pasco
90813815,Callao
87612015,Ucayali
93950872,Tumbes
68737248,Ucayali
34145511,Junin
20735494,Madre de Dios
10823728,Madre de Dios
62141951,Piura
94177162,Piura
86020358,Apurimac
78640634,Huancavelica
49726137,Amazonas
86280490,Cajamarca
97717747,Puno
68544139,Tacna
36454049,Ica
85431490,Tacna
57860202,Madre de Dios
92134065,La Libertad
10569179,Cajamarca
18320627,Amazonas
57547651,Ucayali
88185158,Huancavelica
15631072,Arequipa
90383102,San Martín
41696142,Puno
26283262,Ica
13420553,Arequipa
38490067,Loreto
51798499,Ayacucho
13352433,Pasco
54728842,Lambayeque
31507598,Loreto
93756649,Cusco
12772796,Cajamarca
29359602,Madre de Dios
95738264,Lima
59017390,Piura
43150892,Puno
29045218,Madre de Dios
54601402,Lambayeque
47184514,Huanuco
22894668,Piura
94126699,Lima
38509789,Junin
34237453,Huanuco
12337277,La Libertad
80011141,Ica
93389867,Lima
51759478,Huanuco
58940974,Callao
36210132,Pasco
95533633,Huanuco
45564477,San Martín
26385345,Piura
66428753,Amazonas
94423422,Lima
58799487,Tumbes
21027263,Huancavelica
80102386,Apurimac
93721141,Callao
72411415,Huanuco
84103177,Cajamarca
27672660,Piura
46097321,Huanuco
34842347,Lima
96838120,Tacna
56706000,Tacna
83748455,Cusco
94155010,Apurimac
76277570,Madre de Dios
85863926,Loreto
95713300,Huancavelica
87798073,Tacna
42189793,Amazonas
62131152,Puno
76562887,Junin
20480459,Puno
45111293,Madre de Dios
12834364,Cajamarca
54747271,Ayacucho
57629887,Huancavelica
63019666,Lambayeque
73644072,Tacna
52270377,Puno
15939479,Piura
90620900,Loreto
65727186,Arequipa
29115307,Ancash
28211469,Junin
51829934,Ucayali
68403780,Ica
49565265,Junin
44052820,San Martín
15868047,Arequipa
59480861,Puno
91286716,Moquegua
52596122,Moquegua
98374051,Amazonas
41915585,Loreto
78092962,Ancash
22563504,Madre de Dios
30212283,Apurimac
62423495,Loreto
99502234,Lima
52270601,Apurimac
54199785,Pasco
29329482,Tumbes
99676172,Lambayeque
78413156,Ancash
84696667,Piura
19894409,Cusco
67044165,Madre de Dios
91369061,Arequipa
25622373,Lima
38840676,Lambayeque
42877018,Huanuco
15486655,Piura
32176709,Cusco
94915202,Cusco
47732896,Cusco
82142265,Huanuco
94573584,Huancavelica
39309369,Apurimac
34723422,Moquegua
25082619,La Libertad
63865596,Junin
43188965,Lima
93535894,San Martín
11181847,Arequipa
90856122,Piura
72466683,Ica
72457925,Tacna
31933703,Piura
61010713,Puno
79474963,San Martín
81305101,Pasco
35252207,Ica
64739364,Callao
45943203,Moquegua
22794134,Callao
21739790,Cajamarca
16663950,Ucayali
50329744,Huanuco
90562737,Tumbes
71401718,Tacna
59740088,Moquegua
34159815,Pasco
45917202,Cajamarca
37912614,Pasco
56498814,Callao
41913902,Ica
54503206,Pasco
38388490,Ucayali
12434550,San Martín
30406035,La Libertad
67975217,Ucayali
98852297,Amazonas
67172587,Apurimac
41438937,Ica
54354587,Pasco
23648277,Ancash
86619544,Huanuco
45663387,Ucayali
37666505,Ancash
36852718,Junin
90681065,Tacna
17618019,Cusco
63628437,Huanuco
29842275,Callao
50005123,Loreto
82708260,Lima
57250348,Madre de Dios
43935353,Puno
61705902,Ayacucho
86882137,Piura
14818290,Huanuco
35702734,Loreto
54396505,Ucayali
81480222,Pasco
77428062,Arequipa
97401542,Moquegua
65254067,Ucayali
67851333,Piura
74717944,Arequipa
90607478,Apurimac
22940063,Loreto
49406517,Tacna
66629651,Apurimac
16081653,Lima
21827728,Ica
47349439,Piura
65990236,Ica
99123149,Cusco
11902667,Madre de Dios
41329733,Callao
44993016,Callao
18365395,Madre de Dios
28289229,Moquegua
78429627,Arequipa
54106470,Arequipa
68348405,Lambayeque
90791925,Ayacucho
66094114,Junin
36380973,Tacna
25016016,Arequipa
41509161,Apurimac
82734459,Cusco
67549977,La Libertad
23602474,Amazonas
51002794,Apurimac
99102706,Cajamarca
87642793,Moquegua
25986174,Piura
23391399,Lambayeque
84768427,Pasco
70586859,Loreto
92797272,Lima
69901177,Ica
41093377,Tacna
50978198,Ucayali
41658097,Cusco
95858040,Huanuco
22894511,Puno
21954528,San Martín
64437054,Pasco
74859178,Tacna
94512232,Apurimac
88716927,Callao
75707425,Huancavelica
92646295,Tacna
13118610,Lambayeque
72472647,Ayacucho
77015525,Arequipa
87104216,Ancash
97824930,San Martín
36669050,Ancash
32392964,Ica
37150850,Cajamarca
85707668,Loreto
10359027,Ancash
30811107,Puno
32063098,Apurimac
54536581,Huanuco
12431373,Pasco
10286807,Ica
24082237,Tumbes
59096063,Tumbes
22051179,Tacna
93010255,Ucayali
31694764,Junin
35422520,Huancavelica
52541518,Loreto
91269052,Puno
28123852,Apurimac
39452989,Lambayeque
88657196,Ayacucho
69571426,Tumbes
25132721,Loreto
46349911,Huanuco
60955219,Junin
28428519,Cajamarca
70514234,Ancash
88296093,Lima
25150944,Huanuco
99818970,Piura
20123567,Callao
15887843,Ucayali
65551177,Cajamarca
18753166,Puno
98030606,Ayacucho
71782714,Ayacucho
54346867,Callao
70416168,Ayacucho
34861926,Pasco
94142173,Ica
53385338,Madre de Dios
99988430,Ucayali
22953019,Callao
60345924,Ica
27084459,Ayacucho
45337944,Piura
57385085,Loreto
67751781,Tumbes
66329874,Ayacucho
12827804,Loreto
49174465,Callao
67698537,Lambayeque
47795655,Piura
54757649,Callao
22960264,Huancavelica
30008745,Amazonas
42379600,Arequipa
28450802,Cajamarca
92252054,Tacna
53815834,Ancash
11399498,Apurimac
61869592,Loreto
28260531,Puno
29292570,Pasco
99746367,Junin
54141605,Tacna
64984647,Puno
66629383,Arequipa
98842931,Cusco
44773304,Amazonas
15570026,Apurimac
29463711,Cajamarca
59300210,Ica
30188528,Madre de Dios
65214991,Pasco
95731977,La Libertad
79129371,Loreto
63942315,Pasco
70349805,Junin
74728807,Ica
15768410,Loreto
13202501,La Libertad
94682816,Ucayali
15902427,Madre de Dios
42176191,Pasco
17490919,Cajamarca
30769721,Ucayali
35592162,Cajamarca
16592945,Loreto
43018086,San Martín
28709930,Ancash
93734702,Tacna
88780420,Apurimac
34690582,Lima
52812047,Ucayali
27074971,Loreto
80666831,Tacna
99670033,La Libertad
61137773,Tacna
85428965,Pasco
37545869,Cusco
19795944,Junin
68057518,Ancash
12954168,Moquegua
67898194,Huancavelica
73800780,Huanuco
82095792,Lambayeque
81128528,Cajamarca
67563493,Loreto
26231921,Piura
12276667,Lima
44277458,Amazonas
88633481,Loreto
72406601,Ica
84566829,Ancash
96211288,San Martín
27452202,Lima
82496746,Huancavelica
22760435,Madre de Dios
16736112,Madre de Dios
79644621,Tacna
13469298,Ucayali
45149524,Puno
63061532,Arequipa
50508308,Huancavelica
83231884,Huancavelica
73531592,San Martín
77437977,Huancavelica
71267713,Ancash
61356556,Junin
88174765,Cusco
69757020,Tacna
56132362,Apurimac
37175779,Piura
44747811,La Libertad
66184381,Ancash
51284176,Ancash
24038793,Pasco
37189326,Callao
80557351,Cajamarca
15108779,Ancash
62777224,Pasco
62005290,Loreto
91366406,Amazonas
11664193,Lima
46395477,Apurimac
71850855,Ucayali
78076536,Pasco
82410564,Ucayali
88979058,Callao
28139235,Cusco
61060356,Cajamarca
81405101,Apurimac
65207538,Cajamarca
93108714,Madre de Dios
46370296,Arequipa
79747408,Ayacucho
57433355,Lima
18505115,Lambayeque
87953806,Pasco
30530387,Junin
83240023,Moquegua
98902799,Junin
79714050,Lambayeque
34005326,Puno
10306246,Moquegua
57684807,Moquegua
28520103,Cajamarca
23071206,Madre de Dios
34157496,Tumbes
67260403,Amazonas
96053536,Lambayeque
82644404,Ica
33868858,Loreto
76299982,Madre de Dios
45655972,Huanuco
74347611,Puno
30332404,Piura
65858458,Cusco
83907232,La Libertad
83314458,Huanuco
28620247,Arequipa
70972007,Puno
63069485,Madre de Dios
60702724,Loreto
43285075,Callao
15882647,Ancash
18499262,Lima
65737256,Apurimac
63701840,Junin
60431414,Loreto
74108403,Arequipa
47145536,Ica
14134148,Ica
99272132,Tumbes
94756923,Huancavelica
82605405,Huanuco
77300148,La Libertad
39955487,Ancash
38976190,Junin
29238137,Pasco
56048217,Cusco
86573228,Huancavelica
28089610,Piura
21237619,Loreto
95592913,Arequipa
97572964,Piura
64988105,Cajamarca
24679899,Ayacucho
41092468,Piura
34722030,Pasco
56781823,La Libertad
41768426,Arequipa
28609504,Amazonas
59874415,Madre de Dios
19310093,San Martín
36358274,Ayacucho
46590231,Lambayeque
50168041,Loreto
55651284,Cajamarca
58613321,Arequipa
41030898,Huanuco
57288451,Amazonas
90855052,Ucayali
85205182,Huancavelica
20069445,San Martín
76617268,Huanuco
57529088,Apurimac
50269405,Puno
38202382,Lambayeque
63606775,Lambayeque
93049547,Ayacucho
20514553,Moquegua
91647435,Arequipa
42933380,Cajamarca
38888574,Tacna
11530546,Lambayeque
41666479,Lima
49294467,Amazonas
61485249,Piura
20477222,Ica
31015168,Junin
47306124,Tumbes
15569799,Pasco
56616244,Ucayali
41129224,Arequipa
79157281,Loreto
28142512,La Libertad
45145902,Tacna
75283253,Lima
98505630,Pasco
62524196,Amazonas
36064007,Amazonas
39061613,Loreto
53187322,Puno
10513000,Tumbes
91967557,Cusco
92281562,Piura
85982891,Lima
96044630,Lima
27416176,Tumbes
94830992,Ucayali
80947829,Amazonas
37369071,Moquegua
41687763,Piura
43443818,Huanuco
90549470,Lambayeque
18753265,Ancash
67522821,Loreto
62797411,San Martín
72704406,Junin
49178728,Cajamarca
10395072,Tumbes
66706237,Lambayeque
54681980,Huancavelica
80886358,Madre de Dios
93808849,Lima
61924592,Puno
32926769,San Martín
40388016,Lambayeque
91511977,Moquegua
79183050,Lambayeque
46672513,San Martín
31994946,Arequipa
11708661,Callao
24041865,Loreto
36931964,Madre de Dios
30527435,Cajamarca
86623304,Cusco
30060810,Pasco
23247202,Apurimac
43885791,Ica
11382117,Lambayeque
52560936,Ayacucho
53120487,Huancavelica
51891119,San Martín
14210390,Ucayali
65566517,La Libertad
53174787,Ancash
92972236,Tumbes
48278099,Junin
82152133,Moquegua
80091738,Lima
36029550,Puno
81762232,Ancash
20106931,Piura
94311011,Huanuco
35781184,Cajamarca
92251345,Piura
37602682,Huancavelica
48195757,Tumbes
24858623,Loreto
96046095,Ancash
98339559,Huanuco
93724878,Cajamarca
13204067,Ucayali
17391396,Lima
26190902,Piura
76124268,Cusco
32952249,Lambayeque
32984689,Piura
69997321,San Martín
10298975,Arequipa
85371675,Ucayali
90524197,La Libertad
45433602,Huancavelica
57115325,Huancavelica
45238183,Piura
45413903,Huanuco
18806158,Lima
17444477,Callao
19901655,Pasco
39060109,Piura
56232036,Junin
95948423,Pasco
67877502,Apurimac
57342029,Huanuco
77108128,Callao
22084574,Cajamarca
81818207,Huancavelica
79975934,Madre de Dios
18536733,Ayacucho
30439408,Ucayali
89528937,Amazonas
76406785,Ayacucho
40884460,Ica
75843141,Madre de Dios
96023397,Callao
87672345,Moquegua
95461474,Ucayali
34224036,Pasco
95741796,Madre de Dios
13348817,Huancavelica
10920614,San Martín
15675440,Lambayeque
39580298,Junin
22927102,Moquegua
95084567,Ica
88176221,Huanuco
34521411,Tumbes
86737207,Piura
53808231,Ica
38948048,Ayacucho
67575924,Arequipa
30127678,Huancavelica
32078142,Ica
41904930,Cusco
18579872,Huancavelica
48160094,Callao
23296816,Apurimac
98282124,Moquegua
57255675,Huanuco
80500981,Ica
42722478,Tumbes
79287253,Apurimac
35334807,Pasco
42494679,Junin
94033542,Ancash
20720076,Lima
32017929,Piura
55046810,La Libertad
57220268,Madre de Dios
10497203,Piura
28376921,Cajamarca
35867312,Huancavelica
70679196,Apurimac
51183469,Junin
14984251,Pasco
75682991,Callao
88184721,Ancash
82843873,Lambayeque
25431942,Tumbes
31489451,Cusco
36173922,Puno
57420661,Ancash
48698953,Ancash
32270617,Loreto
25361211,Huanuco
58908127,Moquegua
27947028,Amazonas
24623592,Cusco
36160544,Huanuco
18615709,Lima
63356290,Tacna
18465098,Madre de Dios
93343410,Loreto
51976625,Cajamarca
28728182,Junin
12926128,Piura
12161839,San Martín
79860253,Cajamarca
72488112,Huanuco
25101204,La Libertad
88969727,Ica
87436972,Arequipa
68923107,Apurimac
21220543,Madre de Dios
68007412,Lambayeque
46731926,Ica
90099168,Madre de Dios
35132391,Amazonas
54732839,Piura
76350860,Amazonas
42393257,Callao
51606013,Loreto
53268226,Tumbes
93123629,Moquegua
20236664,Junin
64105174,Ancash
21927439,Loreto
95822105,Pasco
50769683,Puno
43942606,San Martín
86334491,Loreto
98905706,Ucayali
19210856,Junin
19456198,Huancavelica
61074821,Tumbes
36307182,Pasco
90266320,Arequipa
87539549,Puno
54872270,Callao
13594873,Ayacucho
38689947,Madre de Dios
99074596,Lima
97160355,Puno
56868844,Cajamarca
10638312,La Libertad
16455969,Callao
70383446,Piura
65776093,Loreto
18502595,Ancash
18134599,Junin
42374517,Lima
68396549,Piura
87438900,Callao
53074471,Piura
39861632,Cajamarca
94094521,Tumbes
41640188,Ica
87887768,Junin
37912513,Pasco
28689072,Cajamarca
51980310,Huanuco
54893460,Ayacucho
33406716,Amazonas
88277200,Lambayeque
38387237,Ucayali
24871986,Lambayeque
86777334,Huancavelica
60602969,Callao
34740148,Huancavelica
36483872,Callao
82076308,Moquegua
30228940,Tumbes
54442583,Puno
10071295,Huancavelica
61438177,Pasco
52106141,Tacna
23021717,Cajamarca
79771653,Tumbes
73260818,Tumbes
37564754,Apurimac
28841152,Junin
23573626,Pasco
44757003,Huancavelica
40967314,Ucayali
68155088,Junin
56218024,Junin
86771884,Ancash
64772636,Pasco
77262028,Ayacucho
95969668,Huancavelica
42673755,Amazonas
65860085,La Libertad
22288707,Callao
22525486,Puno
19994864,Huancavelica
85825879,Puno
19347821,Callao
41150431,Callao
12321051,Cajamarca
18825375,Lima
80552031,San Martín
39594695,Piura
23785365,Puno
94531306,Cajamarca
29370444,Lambayeque
91592180,Ancash
64434164,Amazonas
49206105,Arequipa
91624710,Cajamarca
61231119,Ucayali
41936981,Madre de Dios
38638042,Puno
62660401,Piura
37121496,Huancavelica
10904971,Piura
35540909,Lambayeque
83027322,Huancavelica
74058980,Moquegua
41862926,Lambayeque
85561138,Ica
69543818,Ucayali
74116400,Lima
74748106,San Martín
96558069,Puno
42941150,San Martín
53660642,Huancavelica
48261405,Ancash
18833646,Puno
68542787,Apurimac
10296379,Huancavelica
17849408,Amazonas
70983343,Pasco
81720159,Callao
96639756,Ancash
31557997,Moquegua
24906455,La Libertad
44723162,Lima
86455601,Madre de Dios
68247793,Ayacucho
58942406,Ancash
22756733,Puno
37561459,Tacna
11516443,Cajamarca
87424317,Junin
87120853,Madre de Dios
41792102,Callao
99295279,Moquegua
95934993,Cajamarca
99398638,Ica
18270986,Huancavelica
82130785,Arequipa
52766006,Cusco
14307370,Cusco
23454777,San Martín
80253216,Ancash
98410164,Junin
90078181,Amazonas
84640237,Amazonas
36863672,Moquegua
45198777,San Martín
47278476,Callao
50199627,Huancavelica
18945987,Lambayeque
47555587,La Libertad
92891519,Arequipa
95918870,Amazonas
80421580,Ancash
23709482,Amazonas
57784906,Madre de Dios
42954149,Lima
93858033,Pasco
57102033,Huanuco
94431546,Arequipa
22810125,La Libertad
78914078,Tacna
65027519,Amazonas
89698995,La Libertad
31306169,Piura
24565472,Junin
55975959,Ica
11997514,Ica
11881414,Ancash
29252536,Amazonas
19562126,Ucayali
94053099,Cajamarca
42888720,Ucayali
28622567,Ayacucho
20469733,Cajamarca
24085455,La Libertad
32088762,Callao
35669931,Callao
59203596,Ancash
29519367,Junin
87903968,Ayacucho
25302121,Piura
82115296,Lambayeque
85057634,Cusco
59846385,Junin
47754021,Apurimac
55300867,Cajamarca
73727271,Cusco
49463151,Moquegua
10297482,Ayacucho
90671398,Ancash
96644151,Tacna
12452515,Callao
17009078,Ica
22875224,Loreto
67430415,Ancash
70805324,Ica
84829533,San Martín
59513497,La Libertad
82864463,Lambayeque
57898763,Huanuco
18447287,Pasco
94827993,Tacna
52412663,Ayacucho
36706774,Tacna
78013765,Amazonas
47363101,Ancash
80399212,Lima
80233185,Lambayeque
91196684,Tacna
22235230,Tacna
99505689,Amazonas
26384033,Piura
12680335,Callao
70437792,Moquegua
46151603,Ica
70399725,Lima
71688758,Lambayeque
31714470,Apurimac
90691431,Amazonas
95261737,Huanuco
25755375,Tacna
52515436,San Martín
96520951,Tacna
71002489,Ancash
78871093,Loreto
24929979,Ica
84860131,Ucayali
56708371,Puno
57903563,Huanuco
59900931,Cajamarca
29695897,Callao
48677082,Lima
32270706,Cusco
72713844,Arequipa
61410102,Huanuco
29422766,Lima
41125347,Loreto
58796789,Callao
51050615,Huanuco
71061229,Madre de Dios
93624778,Tumbes
34556845,Ayacucho
13365612,Tumbes
35592651,San Martín
77408984,La Libertad
55457893,Puno
34283738,Ayacucho
81680639,Ancash
15578568,Madre de Dios
54319173,Ancash
24283897,Cusco
17972157,Puno
80911759,Ancash
16345290,Ayacucho
30479698,Amazonas
82991618,Ica
71777291,Puno
92441187,Pasco
64062489,Ancash
89354751,Junin
63940260,Loreto
66487936,Lima
27249642,Huanuco
19026708,Lambayeque
71573557,Ayacucho
37205368,Cajamarca
74938208,Cusco
81602174,La Libertad
70665137,Huanuco
24085044,Tacna
71237688,Arequipa
35531706,San Martín
90401671,Huancavelica
41719603,Tacna
72653710,Ancash
72816154,Lambayeque
43469806,Junin
84763521,Tacna
26157028,Junin
22044249,Amazonas
54651403,Huanuco
79069392,Cajamarca
77351863,Junin
77851675,Moquegua
50339485,Ica
45562824,Loreto
88797503,Ucayali
12318341,Madre de Dios
35125809,Piura
12659803,Ica
24498746,Moquegua
17721858,Tumbes
49258329,Pasco
15369832,Puno
93618334,Cajamarca
91974121,Cajamarca
11585902,Lima
53821776,Callao
34961643,Ucayali
74884924,Ucayali
26680194,Junin
88545762,Tacna
99713563,Junin
58271431,Moquegua
87106800,Ucayali
73790242,Arequipa
57161166,Lambayeque
23916545,La Libertad
58995422,Ucayali
96824153,Huanuco
29967198,Loreto
78202393,Cajamarca
72525560,Moquegua
59396349,Arequipa
55613554,San Martín
70085354,Arequipa
61345958,Pasco
25463548,Junin
85887309,Madre de Dios
70979741,Ucayali
45255112,Cusco
80012424,Apurimac
40303446,Tacna
53655499,Piura
18378748,Puno
80329845,Loreto
78226677,Madre de Dios
94832552,Loreto
82633368,Arequipa
94266953,La Libertad
84273397,Huanuco
34677644,Huancavelica
94054654,Madre de Dios
68463392,Callao
18948087,Loreto
92083805,Lima
55646502,Arequipa
22840721,Callao
92196485,Amazonas
80027739,Loreto
83168009,Ayacucho
30249533,Amazonas
49503834,Lima
64363058,Cusco
31451163,La Libertad
79944278,Ancash
43011194,Junin
24942417,Loreto
92698495,Tacna
86773564,Junin
32785110,Lima
10446142,Ucayali
25291696,Amazonas
46671543,La Libertad
20920568,Amazonas
82597790,Arequipa
77960596,Tumbes
50252136,San Martín
42990667,Junin
10192082,Loreto
17035437,Ayacucho
90482333,Ancash
37614026,Tacna
44233910,Madre de Dios
52157914,Ica
20994707,Lima
49027907,Puno
20556728,Moquegua
94651248,Moquegua
25263440,Tumbes
94232260,Ica
88678488,Junin
64764990,Piura
14183946,Moquegua
74912426,Huancavelica
65742122,Ancash
73780487,Huancavelica
97265645,Loreto
26337806,Loreto
64146447,La Libertad
99702739,Cajamarca
39081883,Tacna
39311914,Lambayeque
17390448,Huancavelica
56824736,Lambayeque
12891174,Callao
52139819,Ancash
74181261,Junin
13926787,Ancash
55000701,Tumbes
60397408,Madre de Dios
22482803,Pasco
11217674,La Libertad
37085944,La Libertad
38888075,Madre de Dios
22628492,Apurimac
24787144,Puno
51118231,Moquegua
64522179,Junin
82534782,La Libertad
14982879,Arequipa
68755336,Tacna
39709052,Cajamarca
19138392,Pasco
34975016,Arequipa
80942828,Huanuco
50127113,Ica
94378490,Ica
27297039,Piura
